competition,sport,athlete_name,country,score,relative_score,strength,gold_prob,silver_prob,bronze_prob,medal_prob
Women's 500m,Speed Skating,Ying-Chu Chen,TPE,70.0,0,0.0092,0.0,0.0,0.0,0.0
Women's 500m,Speed Skating,Michelle De Jong,NED,66.0,0,0.0082,0.0,0.0,0.0,0.0
Women's 500m,Speed Skating,Jingziqian Wang,CHN,53.0,0,0.0053,0.0,0.0,0.0,0.0
Women's 500m,Speed Skating,Marrit Fledderus,NED,36.0,0,0.0024,0.0,0.0,0.0,0.0
Women's 500m,Speed Skating,Kako Yamane,JPN,34.0,0,0.0022,0.0,0.0,0.0,0.0
Women's 500m,Speed Skating,Anna Ostlender,GER,30.0,0,0.0017,0.0,0.0,0.0,0.0
Women's 500m,Speed Skating,Meng Xu,CHN,12.0,0,0.0003,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Karoline Simpson-Larsen,NOR,1380.0,0,0.3945,1.0,0.0,0.0,1.0
Women's 50km Mass Start,Cross-Country Skiing,Therese Johaug,NOR,1121.0,0,0.2603,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Nora Sanness,NOR,821.0,0,0.1396,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Katerina Janatova,CZE,742.0,0,0.1141,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Kristin Austgulen Fosnaes,NOR,736.0,0,0.1122,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Pia Fink,GER,709.0,0,0.1041,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Flora Dolci,FRA,646.0,0,0.0865,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Silje Theodorsen,NOR,567.0,0,0.0666,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Sophia Laukli,USA,519.0,0,0.0558,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Katherine Stewart-Jones,CAN,468.0,0,0.0454,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Helen Hoffmann,GER,466.0,0,0.045,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Lotta Udnes Weng,NOR,418.0,0,0.0362,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Katherine Sauerbrey,GER,363.0,0,0.0273,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Julia Kern,USA,347.0,0,0.0249,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Helene Marie Fossesholm,NOR,341.0,0,0.0241,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Jessie Diggins,USA,2197.0,0,1.0,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Victoria Carl,GER,1827.0,0,0.6915,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Kerttu Niskanen,FIN,1692.0,0,0.5931,0.0,0.0,1.0,1.0
Women's 50km Mass Start,Cross-Country Skiing,Moa Ilar,SWE,1630.0,0,0.5504,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Jonna Sundling,SWE,1537.0,0,0.4894,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Maja Dahlqvist,SWE,1454.0,0,0.438,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Ebba Andersson,SWE,1412.0,0,0.4131,0.0,1.0,0.0,1.0
Women's 50km Mass Start,Cross-Country Skiing,Heidi Weng,NOR,1375.0,0,0.3917,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Frida Karlsson,SWE,1368.0,0,0.3877,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Jasmi Joensuu,FIN,1357.0,0,0.3815,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Emma Ribom,SWE,1338.0,0,0.3709,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Teresa Stadlober,AUT,1200.0,0,0.2983,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Katharina Hennig,GER,1150.0,0,0.274,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Astrid Oeyre Slind,NOR,1100.0,0,0.2507,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Linn Svahn,SWE,1050.0,0,0.2284,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Krista Parmakoski,FIN,1000.0,0,0.2072,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Rosie Brennan,USA,950.0,0,0.187,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Anne Kjersti Kalva,NOR,850.0,0,0.1497,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Delphine Claudel,FRA,800.0,0,0.1326,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Johanna Hagstroem,SWE,750.0,0,0.1165,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Nadine Faehndrich,SUI,700.0,0,0.1015,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Ane Appelkvist Stenseth,NOR,650.0,0,0.0875,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Jessica Yeaton,AUS,600.0,0,0.0746,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Caterina Ganz,ITA,550.0,0,0.0627,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Margrethe Bergane,NOR,500.0,0,0.0518,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Anamarija Lampic,SLO,450.0,0,0.042,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Anna Dyvik,SWE,400.0,0,0.0331,0.0,0.0,0.0,0.0
Women's 50km Mass Start,Cross-Country Skiing,Sofia Henriksson,SWE,350.0,0,0.0254,0.0,0.0,0.0,0.0
Women's 7.5km Sprint,Biathlon,Justine Braisaz-Bouchet,FRA,453.0,0,0.3263,1.0,0.0,0.0,1.0
Women's 7.5km Sprint,Biathlon,Lou Jeanmonnot,FRA,793.0,0,1.0,0.0,0.0,0.0,0.0
Women's 7.5km Sprint,Biathlon,Suvi Minkkinen,FIN,601.0,0,0.5744,0.0,1.0,0.0,1.0
Women's 7.5km Sprint,Biathlon,Maren Kirkeeide,NOR,576.0,0,0.5276,0.0,0.0,1.0,1.0
Women's 7.5km Sprint,Biathlon,Hanna Oeberg,SWE,560.0,0,0.4987,0.0,0.0,0.0,0.0
Women's 7.5km Sprint,Biathlon,Anna Magnusson,SWE,556.0,0,0.4916,0.0,0.0,0.0,0.0
Women's 7.5km Sprint,Biathlon,Elvira Karin Oeberg,SWE,506.0,0,0.4072,0.0,0.0,0.0,0.0
Women's 7.5km Sprint,Biathlon,Camille Bened,FRA,441.0,0,0.3093,0.0,0.0,0.0,0.0
Women's 7.5km Sprint,Biathlon,Lisa Vittozzi,ITA,429.0,0,0.2927,0.0,0.0,0.0,0.0
Women's 7.5km Sprint,Biathlon,Dorothea Wierer,ITA,415.0,0,0.2739,0.0,0.0,0.0,0.0
Women's 7.5km Sprint,Biathlon,Franziska Preuss,GER,366.0,0,0.213,0.0,0.0,0.0,0.0
Women's 7.5km Sprint,Biathlon,Oceane Michelon,FRA,350.0,0,0.1948,0.0,0.0,0.0,0.0
Women's 7.5km Sprint,Biathlon,Julia Simon,FRA,317.0,0,0.1598,0.0,0.0,0.0,0.0
Women's 7.5km Sprint,Biathlon,Amy Baserga,SUI,315.0,0,0.1578,0.0,0.0,0.0,0.0
Women's 7.5km Sprint,Biathlon,Vanessa Voigt,GER,245.0,0,0.0955,0.0,0.0,0.0,0.0
Women's 7.5km Sprint,Biathlon,Karoline Knotten,NOR,240.0,0,0.0916,0.0,0.0,0.0,0.0
Women's 7.5km Sprint,Biathlon,Ingrid Landmark Tandrevold,NOR,235.0,0,0.0878,0.0,0.0,0.0,0.0
Women's 7.5km Sprint,Biathlon,Mari Eder,FIN,230.0,0,0.0841,0.0,0.0,0.0,0.0
Women's 7.5km Sprint,Biathlon,Marte Olsbu Roeiseland,NOR,225.0,0,0.0805,0.0,0.0,0.0,0.0
Women's 7.5km Sprint,Biathlon,Lena Haecki-Gross,SUI,220.0,0,0.077,0.0,0.0,0.0,0.0
Women's 7.5km Sprint,Biathlon,Marketa Davidova,CZE,215.0,0,0.0735,0.0,0.0,0.0,0.0
Women's 7.5km Sprint,Biathlon,Sophia Schneider,GER,210.0,0,0.0701,0.0,0.0,0.0,0.0
Women's 7.5km Sprint,Biathlon,Ida Lien,NOR,205.0,0,0.0668,0.0,0.0,0.0,0.0
Women's 7.5km Sprint,Biathlon,Lucie Charvatova,CZE,200.0,0,0.0636,0.0,0.0,0.0,0.0
Women's 7.5km Sprint,Biathlon,Synnoeve Solemdal,NOR,195.0,0,0.0605,0.0,0.0,0.0,0.0
Women's 7.5km Sprint,Biathlon,Gilonne Guigonnat,FRA,190.0,0,0.0574,0.0,0.0,0.0,0.0
Women's 7.5km Sprint,Biathlon,Selina Grotian,GER,185.0,0,0.0544,0.0,0.0,0.0,0.0
Women's 7.5km Sprint,Biathlon,Daria Krykova-Budasheva,AIN,180.0,0,0.0515,0.0,0.0,0.0,0.0
Women's 7.5km Sprint,Biathlon,Ella Halvarsson,SWE,175.0,0,0.0487,0.0,0.0,0.0,0.0
Women's 7.5km Sprint,Biathlon,Erika Janka,FIN,170.0,0,0.046,0.0,0.0,0.0,0.0
Women's Aerials,Freestyle Skiing,Laura Peel,AUS,380.0,0,0.9025,1.0,0.0,0.0,1.0
Women's Aerials,Freestyle Skiing,Xu Mengtao,CHN,400.0,0,1.0,0.0,1.0,0.0,1.0
Women's Aerials,Freestyle Skiing,Winter Vinecki,USA,320.0,0,0.64,0.0,0.0,1.0,1.0
Women's Aerials,Freestyle Skiing,Megan Nick,USA,300.0,0,0.5625,0.0,0.0,0.0,0.0
Women's Aerials,Freestyle Skiing,Kong Fanyu,CHN,280.0,0,0.49,0.0,0.0,0.0,0.0
Women's Aerials,Freestyle Skiing,Xu Sicun,CHN,260.0,0,0.4225,0.0,0.0,0.0,0.0
Women's Aerials,Freestyle Skiing,Marion Thenault,CAN,240.0,0,0.36,0.0,0.0,0.0,0.0
Women's Aerials,Freestyle Skiing,Mengtao Xu,CHN,220.0,0,0.3025,0.0,0.0,0.0,0.0
Women's Aerials,Freestyle Skiing,Liubov Nikitina,RUS,200.0,0,0.25,0.0,0.0,0.0,0.0
Women's Aerials,Freestyle Skiing,Olga Polyuk,UKR,180.0,0,0.2025,0.0,0.0,0.0,0.0
Women's Big Air,Freestyle Skiing,Megan Oldham,CAN,600.0,0,0.7347,1.0,0.0,0.0,1.0
Women's Big Air,Snowboard,Zoi Sadowski-Synnott,NZL,700.0,0,1.0,1.0,0.0,0.0,1.0
Women's Big Air,Freestyle Skiing,Eileen Gu,CHN,700.0,0,1.0,0.0,0.0,0.0,0.0
Women's Big Air,Freestyle Skiing,Kelly Sildaru,EST,650.0,0,0.8622,0.0,0.0,0.0,0.0
Women's Big Air,Freestyle Skiing,Mathilde Gremaud,SUI,550.0,0,0.6173,0.0,1.0,0.0,1.0
Women's Big Air,Freestyle Skiing,Olivia Asselin,CAN,500.0,0,0.5102,0.0,0.0,0.0,0.0
Women's Big Air,Freestyle Skiing,Darian Stevens,USA,450.0,0,0.4133,0.0,0.0,1.0,1.0
Women's Big Air,Freestyle Skiing,Tess Ledeux,FRA,400.0,0,0.3265,0.0,0.0,0.0,0.0
Women's Big Air,Freestyle Skiing,Johanne Killi,NOR,350.0,0,0.25,0.0,0.0,0.0,0.0
Women's Big Air,Freestyle Skiing,Jennie-Lee Burmansson,SWE,300.0,0,0.1837,0.0,0.0,0.0,0.0
Women's Big Air,Snowboard,Anna Gasser,AUT,650.0,0,0.8622,0.0,0.0,0.0,0.0
Women's Big Air,Snowboard,Kokomo Murase,JPN,600.0,0,0.7347,0.0,1.0,0.0,1.0
Women's Big Air,Snowboard,Tess Coady,AUS,550.0,0,0.6173,0.0,0.0,0.0,0.0
Women's Big Air,Snowboard,Julia Marino,USA,500.0,0,0.5102,0.0,0.0,0.0,0.0
Women's Big Air,Snowboard,Laurie Blouin,CAN,450.0,0,0.4133,0.0,0.0,0.0,0.0
Women's Big Air,Snowboard,Jamie Anderson,USA,400.0,0,0.3265,0.0,0.0,1.0,1.0
Women's Big Air,Snowboard,Mia Brookes,GBR,350.0,0,0.25,0.0,0.0,0.0,0.0
Women's Curling,Curling,Kristin Skaslien,NOR,28000.0,0,0.0971,1.0,0.0,0.0,1.0
Women's Curling,Curling,Silvana Tirinzoni,SUI,89851.0,0,1.0,0.0,1.0,0.0,1.0
Women's Curling,Curling,Rachel Homan,CAN,83284.0,0,0.8592,0.0,0.0,0.0,0.0
Women's Curling,Curling,Kim Eun-jung,KOR,55925.0,0,0.3874,0.0,0.0,1.0,1.0
Women's Curling,Curling,Anna Hasselborg,SWE,46567.0,0,0.2686,0.0,0.0,0.0,0.0
Women's Curling,Curling,Satsuki Fujisawa,JPN,36836.0,0,0.1681,0.0,0.0,0.0,0.0
Women's Curling,Curling,Tabitha Peterson,USA,33000.0,0,0.1349,0.0,0.0,0.0,0.0
Women's Curling,Curling,Marianne Roervik,NOR,30000.0,0,0.1115,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Camille Rast,SUI,883.0,0,0.7307,1.0,0.0,0.0,1.0
Women's Downhill,Alpine Skiing,Lauren Macuga,USA,230.0,0,0.0496,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Laura Pirovano,ITA,209.0,0,0.0409,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Breezy Johnson,USA,189.0,0,0.0335,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Jacqueline Wiles,USA,112.0,0,0.0118,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Mirjam Puchner,AUT,107.0,0,0.0107,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Ariane Raedler,AUT,106.0,0,0.0105,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Kira Weidle-Winkelmann,GER,91.0,0,0.0078,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Malorie Blanc,SUI,89.0,0,0.0074,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Marte Monsen,NOR,75.0,0,0.0053,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Nicol Delago,ITA,57.0,0,0.003,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Laura Gauche,FRA,55.0,0,0.0028,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Nadia Delago,ITA,54.0,0,0.0027,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Christina Ager,AUT,54.0,0,0.0027,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Ricarda Haaser,AUT,53.0,0,0.0026,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Priska Ming-Nufer,SUI,50.0,0,0.0023,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Nina Ortlieb,AUT,45.0,0,0.0019,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Mikaela Shiffrin,USA,1033.0,0,1.0,0.0,0.0,1.0,1.0
Women's Downhill,Alpine Skiing,Emma Aicher,GER,624.0,0,0.3649,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Paula Moltzan,USA,614.0,0,0.3533,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Lindsey Vonn,USA,590.0,0,0.3262,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Federica Brignone,ITA,520.0,0,0.2534,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Sofia Goggia,ITA,490.0,0,0.225,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Cornelia Huetter,AUT,460.0,0,0.1983,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Ilka Stuhec,SLO,430.0,0,0.1733,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Kajsa Vickhoff Lie,NOR,400.0,0,0.1499,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Marta Bassino,ITA,380.0,0,0.1353,0.0,1.0,0.0,1.0
Women's Downhill,Alpine Skiing,Petra Vlhova,SVK,360.0,0,0.1215,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Sara Hector,SWE,340.0,0,0.1083,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Wendy Holdener,SUI,320.0,0,0.096,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Michelle Gisin,SUI,300.0,0,0.0843,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Ragnhild Mowinckel,NOR,280.0,0,0.0735,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Thea Louise Stjernesund,NOR,260.0,0,0.0633,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Elena Curtoni,ITA,240.0,0,0.054,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Ester Ledecka,CZE,220.0,0,0.0454,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Stephanie Venier,AUT,200.0,0,0.0375,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Corinne Suter,SUI,180.0,0,0.0304,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Marie-Michele Gagnon,CAN,160.0,0,0.024,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Nina O Brien,USA,140.0,0,0.0184,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Anna Swenn Larsson,SWE,130.0,0,0.0158,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Mina Fuerst Holtmann,NOR,120.0,0,0.0135,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Maria Therese Tviberg,NOR,110.0,0,0.0113,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Kristine Gjelsten Haugen,NOR,100.0,0,0.0094,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Riikka Honkanen,FIN,90.0,0,0.0076,0.0,0.0,0.0,0.0
Women's Downhill,Alpine Skiing,Rosa Pohjolainen,FIN,80.0,0,0.006,0.0,0.0,0.0,0.0
Women's Dual Moguls,Freestyle Skiing,Perrine Laffont,FRA,1090.0,0,0.6656,1.0,0.0,0.0,1.0
Women's Dual Moguls,Freestyle Skiing,Jaelin Kauf,USA,1336.0,0,1.0,0.0,1.0,0.0,1.0
Women's Dual Moguls,Freestyle Skiing,Tess Johnson,USA,683.0,0,0.2614,0.0,0.0,0.0,0.0
Women's Dual Moguls,Freestyle Skiing,Maia Schwinghammer,CAN,681.0,0,0.2598,0.0,0.0,0.0,0.0
Women's Dual Moguls,Freestyle Skiing,Olivia Giaccio,USA,573.0,0,0.1839,0.0,0.0,0.0,0.0
Women's Dual Moguls,Freestyle Skiing,Jakara Anthony,AUS,550.0,0,0.1695,0.0,0.0,0.0,0.0
Women's Dual Moguls,Freestyle Skiing,Anri Kawamura,JPN,500.0,0,0.1401,0.0,0.0,0.0,0.0
Women's Dual Moguls,Freestyle Skiing,Hannah Soar,USA,450.0,0,0.1135,0.0,0.0,0.0,0.0
Women's Dual Moguls,Freestyle Skiing,Anastassiya Gorodko,KAZ,400.0,0,0.0896,0.0,0.0,0.0,0.0
Women's Dual Moguls,Freestyle Skiing,Justine Dufour-Lapointe,CAN,350.0,0,0.0686,0.0,0.0,1.0,1.0
Women's Dual Moguls,Freestyle Skiing,Chloe Dufour-Lapointe,CAN,300.0,0,0.0504,0.0,0.0,0.0,0.0
Women's Dual Moguls,Freestyle Skiing,Hedda Berntsen,NOR,250.0,0,0.035,0.0,0.0,0.0,0.0
Women's Dual Moguls,Freestyle Skiing,Moa Backlund,SWE,200.0,0,0.0224,0.0,0.0,0.0,0.0
Women's Dual Moguls,Freestyle Skiing,Tilde Hansson,SWE,150.0,0,0.0126,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Lara Colturi,ALB,379.0,0,0.1346,1.0,0.0,0.0,1.0
Women's Giant Slalom,Alpine Skiing,Alice Robinson,NZL,520.0,0,0.2534,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Zrinka Ljutic,CRO,275.0,0,0.0709,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Julia Scheib,AUT,260.0,0,0.0633,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Brien Nina O,USA,220.0,0,0.0454,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Valerie Grenier,CAN,174.0,0,0.0284,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Neja Dvornik,SLO,164.0,0,0.0252,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,A J Hurt,USA,152.0,0,0.0217,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Maryna Gasienica-Daniel,POL,113.0,0,0.012,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Estelle Alphand,SWE,110.0,0,0.0113,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Stephanie Brunner,AUT,108.0,0,0.0109,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Britt Richardson,CAN,102.0,0,0.0097,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Katie Hensien,USA,97.0,0,0.0088,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Ricarda Haaser,AUT,84.0,0,0.0066,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Jogan Ana Bucik,SLO,82.0,0,0.0063,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Lena Duerr,GER,75.0,0,0.0053,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Lisa Nyberg,SWE,57.0,0,0.003,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Katharina Liensberger,AUT,54.0,0,0.0027,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Mikaela Shiffrin,USA,1033.0,0,1.0,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Camille Rast,SUI,883.0,0,0.7307,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Emma Aicher,GER,624.0,0,0.3649,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Paula Moltzan,USA,614.0,0,0.3533,0.0,1.0,0.0,1.0
Women's Giant Slalom,Alpine Skiing,Lindsey Vonn,USA,590.0,0,0.3262,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Federica Brignone,ITA,520.0,0,0.2534,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Sofia Goggia,ITA,490.0,0,0.225,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Cornelia Huetter,AUT,460.0,0,0.1983,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Ilka Stuhec,SLO,430.0,0,0.1733,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Kajsa Vickhoff Lie,NOR,400.0,0,0.1499,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Marta Bassino,ITA,380.0,0,0.1353,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Petra Vlhova,SVK,360.0,0,0.1215,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Sara Hector,SWE,340.0,0,0.1083,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Wendy Holdener,SUI,320.0,0,0.096,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Michelle Gisin,SUI,300.0,0,0.0843,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Ragnhild Mowinckel,NOR,280.0,0,0.0735,0.0,0.0,1.0,1.0
Women's Giant Slalom,Alpine Skiing,Thea Louise Stjernesund,NOR,260.0,0,0.0633,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Elena Curtoni,ITA,240.0,0,0.054,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Ester Ledecka,CZE,220.0,0,0.0454,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Stephanie Venier,AUT,200.0,0,0.0375,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Corinne Suter,SUI,180.0,0,0.0304,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Marie-Michele Gagnon,CAN,160.0,0,0.024,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Nina O Brien,USA,140.0,0,0.0184,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Anna Swenn Larsson,SWE,130.0,0,0.0158,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Mina Fuerst Holtmann,NOR,120.0,0,0.0135,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Maria Therese Tviberg,NOR,110.0,0,0.0113,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Kristine Gjelsten Haugen,NOR,100.0,0,0.0094,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Riikka Honkanen,FIN,90.0,0,0.0076,0.0,0.0,0.0,0.0
Women's Giant Slalom,Alpine Skiing,Rosa Pohjolainen,FIN,80.0,0,0.006,0.0,0.0,0.0,0.0
Women's Halfpipe,Freestyle Skiing,Eileen Gu,CHN,700.0,0,1.0,1.0,0.0,0.0,1.0
Women's Halfpipe,Snowboard,Chloe Kim,USA,700.0,0,1.0,1.0,0.0,0.0,1.0
Women's Halfpipe,Freestyle Skiing,Rachael Karker,CAN,600.0,0,0.7347,0.0,0.0,1.0,1.0
Women's Halfpipe,Freestyle Skiing,Zoe Atkin,GBR,500.0,0,0.5102,0.0,0.0,0.0,0.0
Women's Halfpipe,Freestyle Skiing,Hanna Faulhaber,USA,450.0,0,0.4133,0.0,0.0,0.0,0.0
Women's Halfpipe,Freestyle Skiing,Amy Fraser,CAN,400.0,0,0.3265,0.0,0.0,0.0,0.0
Women's Halfpipe,Freestyle Skiing,Valeriya Demidova,RUS,350.0,0,0.25,0.0,1.0,0.0,1.0
Women's Halfpipe,Freestyle Skiing,Sabrina Cakmakli,GER,300.0,0,0.1837,0.0,0.0,0.0,0.0
Women's Halfpipe,Freestyle Skiing,Cassie Sharpe,CAN,250.0,0,0.1276,0.0,0.0,0.0,0.0
Women's Halfpipe,Snowboard,Sena Tomita,JPN,600.0,0,0.7347,0.0,0.0,1.0,1.0
Women's Halfpipe,Snowboard,Queralt Castellet,ESP,500.0,0,0.5102,0.0,0.0,0.0,0.0
Women's Halfpipe,Snowboard,Xuetong Cai,CHN,450.0,0,0.4133,0.0,1.0,0.0,1.0
Women's Halfpipe,Snowboard,Maddie Mastro,USA,400.0,0,0.3265,0.0,0.0,0.0,0.0
